///////////////////////////////////////////////////////////////////////////////////////////////									
//	[ Text Version ]	1.1.9.0							
//	[ Test Sever ver ]	-							
//	[ Main Sever ver ]	레드서버용 SetBase							
//	[ Athor ]	사재일							
//	[ Data ]	2015-06-02 16:50							
//	[ 내용 ]	황금콜로서스이벤트 종료							
///////////////////////////////////////////////////////////////////////////////////////////////									
// script type 									
// 0 : 움직이지 않는 몬스터.(리젠 좌표 고정형) 1.3: 기준 좌표 내 랜덤 생성									
// 1 : 악마의 광장.데비아스.노리아(일본사용)									
// 2 : 일반 몬스터									
// 3 : 생성되기만 하고 활동은 하지 않는 몬스터(즉 안보이다가 이벤트 발생시 살아남) - 복주머니 이벤트시 해당 카테고리 사용									
// 3 : type mapnumber distance x y dir total //distance는 해당 거리만큼 타일 주위에서 랜덤 생성// dir은 NPC 방향									
// 4 : 블러드캐슬 및 카오스캐슬 전용									
// 6 : 아케론 속성 몬스터 (1/불, 2/물, 3/땅, 4/바람. 5/어둠)									
// 데이터 중간에 추가하지말고 무조건 최하단으로 추가할 것									
	//type	distance	distance	x	y	x	y	dir	total
713	110	30	120	233	123	235	-1	1	3
713	110	30	234	233	236	235	-1	1	3
714	110	30	231	235	234	237	-1	1	3
715	110	30	235	236	237	238	-1	1	3
715	110	30	232	238	234	240	-1	1	3
715	110	30	207	236	214	240	-1	1	3
714	110	30	170	227	172	229	-1	1	3
714	110	30	171	230	174	232	-1	1	3
715	110	30	132	201	134	203	-1	1	3
713	110	30	241	204	243	206	-1	1	3
713	110	30	209	233	211	235	-1	1	3
713	110	30	174	229	176	231	-1	1	3
713	110	30	143	205	146	209	-1	1	3
714	110	30	237	225	239	227	-1	1	3
714	110	30	207	234	209	236	-1	1	3
714	110	30	142	225	144	227	-1	1	3
714	110	30	118	234	119	235	-1	1	3
714	110	30	117	233	119	235	-1	1	3
715	110	30	132	201	134	203	-1	1	3
714	110	30	139	241	141	243	-1	1	3
714	110	30	141	245	143	247	-1	1	3
714	110	30	212	230	214	232	-1	1	3
713	110	30	231	34	233	36	-1	1	4
714	110	30	233	30	235	32	-1	1	4
715	110	30	230	31	232	33	-1	1	4
714	110	30	196	38	200	42	-1	1	4
713	110	30	207	48	211	59	-1	1	4
713	110	30	231	52	233	54	-1	1	4
715	110	30	233	54	235	56	-1	1	4
713	110	30	196	91	198	93	-1	1	4
714	110	30	198	89	200	91	-1	1	4
715	110	30	199	92	201	94	-1	1	4
715	110	30	170	63	209	87	-1	1	4
715	110	30	211	105	213	107	-1	1	4
714	110	30	215	103	217	105	-1	1	4
713	110	30	214	106	216	108	-1	1	4
713	110	30	213	67	243	97	-1	1	4
714	110	30	228	76	249	136	-1	1	4
714	110	30	232	55	234	57	-1	1	4
713	110	30	235	57	237	59	-1	1	4
713	110	30	215	109	217	111	-1	1	4
715	110	30	229	73	231	75	-1	1	4
715	110	30	228	92	230	94	-1	1	4
715	110	30	231	92	233	94	-1	1	4
714	110	30	224	30	226	32	-1	1	4
713	110	30	201	41	203	43	-1	1	4
713	110	30	204	47	206	49	-1	1	4
714	110	30	178	78	180	80	-1	1	4
714	110	30	180	81	182	83	-1	1	4
714	110	30	180	79	182	81	-1	1	4
715	110	30	183	80	185	82	-1	1	4
715	110	30	198	81	200	83	-1	1	4
713	110	30	218	102	220	104	-1	1	4
713	110	30	216	87	218	89	-1	1	4
714	110	30	218	107	220	109	-1	1	4
713	110	30	228	34	230	36	-1	1	4
714	110	30	234	33	236	35	-1	1	4
714	110	30	123	86	125	88	-1	1	5
714	110	30	138	77	142	81	-1	1	5
714	110	30	134	55	138	59	-1	1	5
714	110	30	113	69	115	71	-1	1	5
715	110	30	113	66	115	68	-1	1	5
715	110	30	111	46	113	48	-1	1	5
714	110	30	78	78	82	83	-1	1	5
713	110	30	19	78	21	80	-1	1	5
714	110	30	17	80	19	82	-1	1	5
715	110	30	16	85	18	87	-1	1	5
715	110	30	34	72	37	75	-1	1	5
713	110	30	58	80	60	82	-1	1	5
714	110	30	56	81	58	83	-1	1	5
714	110	30	56	101	59	104	-1	1	5
713	110	30	87	102	89	104	-1	1	5
713	110	30	121	122	123	124	-1	1	5
715	110	30	119	123	121	125	-1	1	5
715	110	30	99	121	101	123	-1	1	5
713	110	30	121	82	123	84	-1	1	5
715	110	30	118	83	120	85	-1	1	5
714	110	30	120	85	122	87	-1	1	5
713	110	30	121	88	123	90	-1	1	5
714	110	30	116	67	118	69	-1	1	5
714	110	30	131	57	133	59	-1	1	5
715	110	30	130	55	132	57	-1	1	5
715	110	30	126	60	128	62	-1	1	5
715	110	30	97	58	99	60	-1	1	5
715	110	30	53	107	55	109	-1	1	5
714	110	30	63	105	65	107	-1	1	5
714	110	30	57	105	59	107	-1	1	5
714	110	30	37	70	39	72	-1	1	5
715	110	30	35	76	37	78	-1	1	5
715	110	30	59	83	61	85	-1	1	5
714	110	30	57	84	59	86	-1	1	5
715	110	30	14	88	16	90	-1	1	5
end									
// 에르텔 조합 NPC 추가 (2015-05-12 사재일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
0									
582	51	0	37	215	3	//조합 NPC 아드니엘			
end									
// 페리아 몬스터 등록 (2015-09-08 사재일)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	속성
6									
730	112	30	232	199	233	200	-1	1	1
730	112	30	235	218	236	219	-1	1	1
730	112	30	236	212	237	213	-1	1	1
730	112	30	220	216	221	217	-1	1	1
730	112	30	224	219	225	220	-1	1	1
730	112	30	205	223	206	224	-1	1	1
730	112	30	204	209	205	210	-1	1	1
730	112	30	180	222	181	223	-1	1	1
730	112	30	180	215	181	216	-1	1	1
730	112	30	168	194	169	195	-1	1	1
730	112	30	172	188	173	189	-1	1	1
730	112	30	146	208	147	209	-1	1	1
730	112	30	144	214	145	215	-1	1	1
730	112	30	155	172	156	173	-1	1	1
730	112	30	156	168	157	169	-1	1	1
730	112	30	170	154	171	155	-1	1	1
730	112	30	161	154	162	155	-1	1	1
731	112	30	236	198	237	199	-1	1	1
731	112	30	238	215	239	216	-1	1	1
731	112	30	221	220	222	221	-1	1	1
731	112	30	204	228	205	229	-1	1	1
731	112	30	207	226	208	227	-1	1	1
731	112	30	202	206	203	207	-1	1	1
731	112	30	183	219	184	220	-1	1	1
731	112	30	171	197	172	198	-1	1	1
731	112	30	147	211	148	212	-1	1	1
731	112	30	139	214	140	215	-1	1	1
731	112	30	153	169	154	170	-1	1	1
731	112	30	158	175	159	176	-1	1	1
731	112	30	166	151	167	152	-1	1	1
732	112	30	234	215	235	216	-1	1	1
732	112	30	235	200	236	201	-1	1	1
732	112	30	225	215	226	216	-1	1	1
732	112	30	203	225	204	226	-1	1	1
732	112	30	200	211	201	212	-1	1	1
732	112	30	187	216	188	217	-1	1	1
732	112	30	166	190	167	191	-1	1	1
732	112	30	141	211	142	212	-1	1	1
732	112	30	153	173	154	174	-1	1	1
732	112	30	168	157	169	158	-1	1	1
732	112	30	163	152	164	153	-1	1	1
736	112	30	186	222	187	223	-1	1	1
736	112	30	171	191	172	192	-1	1	1
731	112	30	166	154	167	155	-1	1	1
732	112	30	142	207	143	208	-1	1	1
737	112	30	183	214	184	215	-1	1	1
737	112	30	189	219	190	220	-1	1	1
737	112	30	176	197	177	198	-1	1	1
737	112	30	174	192	175	193	-1	1	1
738	112	30	165	197	166	198	-1	1	1
738	112	30	187	212	188	213	-1	1	1
730	112	30	11	238	12	239	-1	1	2
730	112	30	15	234	16	235	-1	1	2
730	112	30	15	205	16	206	-1	1	2
730	112	30	18	198	19	199	-1	1	2
730	112	30	16	164	17	165	-1	1	2
730	112	30	57	168	58	169	-1	1	2
730	112	30	60	167	61	168	-1	1	2
730	112	30	34	243	35	244	-1	1	2
730	112	30	58	239	59	240	-1	1	2
730	112	30	63	237	64	238	-1	1	2
730	112	30	36	218	37	219	-1	1	2
730	112	30	29	185	30	186	-1	1	2
730	112	30	31	179	32	180	-1	1	2
730	112	30	34	183	35	184	-1	1	2
730	112	30	108	234	109	235	-1	1	2
730	112	30	126	220	127	221	-1	1	2
730	112	30	80	192	81	193	-1	1	2
731	112	30	14	239	15	240	-1	1	2
731	112	30	18	203	19	204	-1	1	2
731	112	30	12	200	13	201	-1	1	2
731	112	30	29	182	30	183	-1	1	2
731	112	30	29	176	30	177	-1	1	2
731	112	30	17	160	18	161	-1	1	2
731	112	30	63	170	64	171	-1	1	2
731	112	30	65	173	66	174	-1	1	2
731	112	30	63	242	64	243	-1	1	2
731	112	30	112	228	113	229	-1	1	2
731	112	30	125	211	126	212	-1	1	2
731	112	30	128	212	129	213	-1	1	2
731	112	30	78	188	79	189	-1	1	2
731	112	30	37	214	38	215	-1	1	2
732	112	30	15	197	16	198	-1	1	2
732	112	30	11	233	12	234	-1	1	2
732	112	30	17	239	18	240	-1	1	2
732	112	30	37	239	38	240	-1	1	2
732	112	30	38	242	39	243	-1	1	2
731	112	30	33	238	34	239	-1	1	2
732	112	30	60	235	61	236	-1	1	2
732	112	30	76	192	77	193	-1	1	2
732	112	30	34	216	35	217	-1	1	2
732	112	30	109	230	110	231	-1	1	2
732	112	30	124	217	125	218	-1	1	2
732	112	30	21	160	22	161	-1	1	2
732	112	30	20	165	21	166	-1	1	2
732	112	30	35	180	36	181	-1	1	2
731	112	30	17	230	18	231	-1	1	2
731	112	30	60	170	61	171	-1	1	2
737	112	30	10	241	11	242	-1	1	2
738	112	30	12	236	13	237	-1	1	2
738	112	30	32	182	33	183	-1	1	2
736	112	30	28	179	29	180	-1	1	2
730	112	30	27	52	28	53	-1	1	5
730	112	30	24	58	25	59	-1	1	5
730	112	30	45	58	46	59	-1	1	5
730	112	30	48	54	49	55	-1	1	5
730	112	30	60	55	61	56	-1	1	5
730	112	30	73	72	74	73	-1	1	5
730	112	30	68	68	69	69	-1	1	5
730	112	30	40	10	41	11	-1	1	5
730	112	30	36	16	37	17	-1	1	5
730	112	30	82	14	83	15	-1	1	5
730	112	30	95	42	96	43	-1	1	5
730	112	30	115	18	116	19	-1	1	5
730	112	30	120	14	121	15	-1	1	5
730	112	30	77	46	78	47	-1	1	5
730	112	30	77	52	78	53	-1	1	5
731	112	30	22	54	23	55	-1	1	5
731	112	30	35	12	36	13	-1	1	5
731	112	30	39	15	40	16	-1	1	5
731	112	30	46	35	47	36	-1	1	5
731	112	30	49	35	50	36	-1	1	5
730	112	30	47	37	48	38	-1	1	5
732	112	30	47	32	48	33	-1	1	5
731	112	30	45	52	46	53	-1	1	5
731	112	30	49	58	50	59	-1	1	5
731	112	30	61	51	62	52	-1	1	5
731	112	30	68	73	69	74	-1	1	5
731	112	30	75	69	76	70	-1	1	5
731	112	30	81	46	82	47	-1	1	5
731	112	30	78	49	79	50	-1	1	5
731	112	30	83	16	84	17	-1	1	5
731	112	30	121	17	122	18	-1	1	5
731	112	30	124	22	125	23	-1	1	5
731	112	30	101	44	102	45	-1	1	5
731	112	30	101	48	102	49	-1	1	5
732	112	30	73	66	74	67	-1	1	5
732	112	30	70	70	71	71	-1	1	5
732	112	30	28	57	29	58	-1	1	5
732	112	30	20	58	21	59	-1	1	5
731	112	30	26	62	27	63	-1	1	5
732	112	30	124	17	125	18	-1	1	5
732	112	30	114	13	115	14	-1	1	5
732	112	30	81	51	82	52	-1	1	5
732	112	30	46	56	47	57	-1	1	5
732	112	30	56	57	57	58	-1	1	5
732	112	30	96	45	97	46	-1	1	5
732	112	30	102	41	103	42	-1	1	5
732	112	30	84	12	85	13	-1	1	5
737	112	30	26	54	27	55	-1	1	5
736	112	30	28	60	29	61	-1	1	5
737	112	30	112	21	113	22	-1	1	5
738	112	30	118	15	119	16	-1	1	5
730	112	30	115	105	116	106	-1	1	4
730	112	30	80	164	81	165	-1	1	4
730	112	30	98	170	99	171	-1	1	4
730	112	30	118	138	119	139	-1	1	4
730	112	30	122	145	123	146	-1	1	4
730	112	30	137	170	138	171	-1	1	4
730	112	30	164	138	165	139	-1	1	4
730	112	30	172	134	173	135	-1	1	4
730	112	30	195	102	196	103	-1	1	4
730	112	30	210	108	211	109	-1	1	4
730	112	30	208	116	209	117	-1	1	4
730	112	30	125	73	126	74	-1	1	4
730	112	30	155	73	156	74	-1	1	4
730	112	30	158	68	159	69	-1	1	4
730	112	30	188	68	189	69	-1	1	4
730	112	30	187	76	188	77	-1	1	4
730	112	30	143	139	144	140	-1	1	4
730	112	30	142	146	143	147	-1	1	4
731	112	30	82	158	83	159	-1	1	4
731	112	30	84	167	85	168	-1	1	4
731	112	30	94	169	95	170	-1	1	4
731	112	30	171	140	172	141	-1	1	4
731	112	30	166	133	167	134	-1	1	4
731	112	30	138	143	139	144	-1	1	4
731	112	30	138	136	139	137	-1	1	4
731	112	30	120	104	121	105	-1	1	4
731	112	30	124	70	125	71	-1	1	4
731	112	30	158	74	159	75	-1	1	4
731	112	30	183	74	184	75	-1	1	4
731	112	30	188	72	189	73	-1	1	4
731	112	30	198	99	199	100	-1	1	4
731	112	30	209	111	210	112	-1	1	4
731	112	30	205	116	206	117	-1	1	4
732	112	30	83	161	84	162	-1	1	4
732	112	30	119	147	120	148	-1	1	4
732	112	30	122	140	123	141	-1	1	4
732	112	30	101	168	102	169	-1	1	4
732	112	30	138	166	139	167	-1	1	4
731	112	30	140	170	141	171	-1	1	4
732	112	30	140	142	141	143	-1	1	4
732	112	30	142	135	143	136	-1	1	4
732	112	30	119	108	120	109	-1	1	4
732	112	30	114	100	115	101	-1	1	4
732	112	30	126	71	127	72	-1	1	4
732	112	30	154	69	155	70	-1	1	4
732	112	30	183	71	184	72	-1	1	4
732	112	30	189	75	190	76	-1	1	4
732	112	30	195	100	196	101	-1	1	4
732	112	30	168	136	169	137	-1	1	4
732	112	30	160	132	161	133	-1	1	4
731	112	30	113	137	114	138	-1	1	4
737	112	30	147	139	148	140	-1	1	4
738	112	30	144	144	145	145	-1	1	4
738	112	30	185	70	186	71	-1	1	4
736	112	30	181	74	182	75	-1	1	4
738	112	30	206	109	207	110	-1	1	4
730	112	30	140	20	141	21	-1	1	3
730	112	30	142	16	143	17	-1	1	3
730	112	30	156	16	157	17	-1	1	3
730	112	30	169	12	170	13	-1	1	3
730	112	30	173	11	174	12	-1	1	3
730	112	30	195	30	196	31	-1	1	3
730	112	30	199	33	200	34	-1	1	3
730	112	30	211	11	212	12	-1	1	3
730	112	30	216	39	217	40	-1	1	3
730	112	30	211	58	212	59	-1	1	3
730	112	30	214	57	215	58	-1	1	3
730	112	30	240	54	241	55	-1	1	3
730	112	30	241	36	242	37	-1	1	3
730	112	30	243	30	244	31	-1	1	3
730	112	30	228	18	229	19	-1	1	3
730	112	30	235	105	236	106	-1	1	3
731	112	30	143	21	144	22	-1	1	3
731	112	30	146	17	147	18	-1	1	3
731	112	30	157	12	158	13	-1	1	3
731	112	30	159	14	160	15	-1	1	3
731	112	30	171	8	172	9	-1	1	3
731	112	30	193	33	194	34	-1	1	3
731	112	30	216	10	217	11	-1	1	3
731	112	30	214	12	215	13	-1	1	3
731	112	30	226	14	227	15	-1	1	3
731	112	30	231	20	232	21	-1	1	3
731	112	30	243	39	244	40	-1	1	3
731	112	30	243	52	244	53	-1	1	3
731	112	30	239	51	240	52	-1	1	3
731	112	30	239	107	240	108	-1	1	3
731	112	30	213	63	214	64	-1	1	3
731	112	30	211	61	212	62	-1	1	3
732	112	30	139	18	140	19	-1	1	3
732	112	30	144	15	145	16	-1	1	3
732	112	30	154	14	155	15	-1	1	3
732	112	30	159	17	160	18	-1	1	3
732	112	30	174	13	175	14	-1	1	3
732	112	30	199	30	200	31	-1	1	3
732	112	30	196	35	197	36	-1	1	3
732	112	30	207	12	208	13	-1	1	3
732	112	30	225	18	226	19	-1	1	3
732	112	30	231	18	232	19	-1	1	3
732	112	30	240	33	241	34	-1	1	3
732	112	30	244	55	245	56	-1	1	3
732	112	30	217	63	218	64	-1	1	3
732	112	30	211	56	212	57	-1	1	3
732	112	30	213	40	214	41	-1	1	3
732	112	30	217	43	218	44	-1	1	3
731	112	30	215	42	216	43	-1	1	3
736	112	30	145	18	146	19	-1	1	3
738	112	30	138	23	139	24	-1	1	3
737	112	30	209	61	210	62	-1	1	3
738	112	30	215	60	216	61	-1	1	3
732	112	30	235	103	236	104	-1	1	3
731	112	30	188	188	189	189	-1	1	1
731	112	30	208	184	209	185	-1	1	1
730	112	30	185	167	186	168	-1	1	1
732	112	30	196	191	197	192	-1	1	1
730	112	30	210	169	211	170	-1	1	1
730	112	30	209	195	210	196	-1	1	1
732	112	30	200	197	201	198	-1	1	1
732	112	30	133	195	134	196	-1	1	1
730	112	30	141	194	142	195	-1	1	1
730	112	30	35	202	36	203	-1	1	2
730	112	30	43	168	44	169	-1	1	2
731	112	30	41	198	42	199	-1	1	2
731	112	30	42	229	43	230	-1	1	2
732	112	30	79	217	80	218	-1	1	2
731	112	30	48	181	49	182	-1	1	2
732	112	30	102	222	103	223	-1	1	2
731	112	30	113	210	114	211	-1	1	2
731	112	30	78	226	79	227	-1	1	2
730	112	30	91	225	92	226	-1	1	2
730	112	30	98	140	99	141	-1	1	4
730	112	30	100	98	101	99	-1	1	4
731	112	30	96	115	97	116	-1	1	4
731	112	30	101	82	102	83	-1	1	4
731	112	30	163	91	164	92	-1	1	4
732	112	30	168	99	169	100	-1	1	4
732	112	30	173	118	174	119	-1	1	4
732	112	30	101	125	102	126	-1	1	4
730	112	30	133	106	134	107	-1	1	4
730	112	30	129	85	130	86	-1	1	4
731	112	30	118	84	119	85	-1	1	4
731	112	30	155	119	156	120	-1	1	4
730	112	30	181	89	182	90	-1	1	4
730	112	30	109	69	110	70	-1	1	4
732	112	30	199	83	200	84	-1	1	4
731	112	30	194	91	195	92	-1	1	4
731	112	30	142	59	143	60	-1	1	4
730	112	30	167	56	168	57	-1	1	4
730	112	30	31	31	32	32	-1	1	5
730	112	30	58	15	59	16	-1	1	5
731	112	30	52	21	53	22	-1	1	5
731	112	30	69	26	70	27	-1	1	5
732	112	30	71	11	72	12	-1	1	5
730	112	30	95	29	96	30	-1	1	5
731	112	30	123	35	124	36	-1	1	5
732	112	30	113	41	114	42	-1	1	5
732	112	30	84	25	85	26	-1	1	5
731	112	30	119	54	120	55	-1	1	5
730	112	30	150	31	151	32	-1	1	3
730	112	30	167	29	168	30	-1	1	3
731	112	30	171	24	172	25	-1	1	3
732	112	30	183	18	184	19	-1	1	3
730	112	30	184	33	185	34	-1	1	3
731	112	30	172	42	173	43	-1	1	3
732	112	30	196	53	197	54	-1	1	3
730	112	30	197	70	198	71	-1	1	3
732	112	30	201	83	202	84	-1	1	3
730	112	30	216	77	217	78	-1	1	3
731	112	30	225	77	226	78	-1	1	3
732	112	30	214	98	215	99	-1	1	3
731	112	30	222	121	223	122	-1	1	3
730	112	30	228	43	229	44	-1	1	3
731	112	30	212	22	213	23	-1	1	3
732	112	30	225	29	226	30	-1	1	3
731	112	30	136	40	137	41	-1	1	3
731	112	30	62	202	63	203	-1	1	3
731	112	30	58	218	59	219	-1	1	3
732	112	30	67	215	68	216	-1	1	3
732	112	30	113	163	114	164	-1	1	3
737	112	30	121	166	122	167	-1	1	3
737	112	30	109	196	110	197	-1	1	3
736	112	30	116	192	117	193	-1	1	3
730	112	30	216	135	217	136	-1	1	3
730	112	30	188	128	189	129	-1	1	3
731	112	30	187	146	188	147	-1	1	3
731	112	30	210	145	211	146	-1	1	3
731	112	30	176	106	177	107	-1	1	3
732	112	30	125	122	126	123	-1	1	3
730	112	30	76	122	77	123	-1	1	3
731	112	30	88	121	89	122	-1	1	3
732	112	30	66	122	67	123	-1	1	3
737	112	30	145	88	146	89	-1	1	3
736	112	30	141	111	142	112	-1	1	3
738	112	30	130	114	131	115	-1	1	3
738	112	30	137	84	138	85	-1	1	3
736	112	30	222	102	223	103	-1	1	3
737	112	30	96	58	97	59	-1	1	3
end									
// 라클리온 리뉴얼 (2016-05-12 사재일)									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
2									
	454	57	30	187	204	-1			
	454	57	30	183	203	-1			
	454	57	30	175	218	-1			
	454	57	30	172	222	-1			
	454	57	30	142	213	-1			
	454	57	30	145	210	-1			
	454	57	30	149	215	-1			
	454	57	30	158	181	-1			
	454	57	30	171	218	-1			
	455	57	30	174	215	-1			
	455	57	30	185	207	-1			
	455	57	30	149	211	-1			
	455	57	30	156	176	-1			
	454	57	30	183	200	-1			
	454	57	30	172	205	-1			
	455	57	30	159	215	-1			
	455	57	30	145	194	-1			
	455	57	30	152	197	-1			
	455	57	30	104	218	-1			
	455	57	30	108	214	-1			
	455	57	30	97	179	-1			
	456	57	30	110	221	-1			
	456	57	30	113	214	-1			
	456	57	30	107	223	-1			
	456	57	30	91	214	-1			
	456	57	30	90	211	-1			
	456	57	30	83	212	-1			
	456	57	30	94	180	-1			
	456	57	30	100	176	-1			
	456	57	30	120	179	-1			
	456	57	30	135	182	-1			
	456	57	30	94	197	-1			
	454	57	30	169	187	-1			
	454	57	30	153	179	-1			
	455	57	30	160	178	-1			
	455	57	30	110	218	-1			
	455	57	30	88	215	-1			
	455	57	30	87	210	-1			
	455	57	30	95	176	-1			
	456	57	30	107	180	-1			
	456	57	30	117	157	-1			
	456	57	30	130	133	-1			
	456	57	30	146	139	-1			
	456	57	30	145	109	-1			
	455	57	30	123	142	-1			
	455	57	30	143	121	-1			
	455	57	30	133	101	-1			
	457	57	30	160	135	-1			
	457	57	30	176	137	-1			
	457	57	30	168	107	-1			
	458	57	30	179	99	-1			
	458	57	30	189	102	-1			
	458	57	30	194	101	-1			
	457	57	30	189	106	-1			
	457	57	30	191	98	-1			
	457	57	30	194	105	-1			
	454	57	30	176	222	-1			
	455	57	30	88	207	-1			
	458	57	30	208	161	-1			
	458	57	30	211	158	-1			
	458	57	30	212	165	-1			
	457	57	30	212	161	-1			
	457	57	30	207	158	-1			
	457	57	30	214	110	-1			
	457	57	30	215	106	-1			
	457	57	30	219	110	-1			
	458	57	30	219	105	-1			
	458	57	30	217	111	-1			
	458	57	30	196	129	-1			
	457	57	30	234	120	-1			
	457	57	30	228	146	-1			
	457	57	30	166	76	-1			
	457	57	30	175	63	-1			
	457	57	30	171	68	-1			
	458	57	30	174	67	-1			
	458	57	30	172	64	-1			
	457	57	30	177	67	-1			
	457	57	30	219	88	-1			
	457	57	30	221	81	-1			
	457	57	30	226	88	-1			
	457	57	30	223	92	-1			
	458	57	30	223	87	-1			
	458	57	30	225	83	-1			
	457	57	30	209	42	-1			
	457	57	30	205	47	-1			
	457	57	30	207	38	-1			
	458	57	30	206	41	-1			
	458	57	30	211	45	-1			
	457	57	30	199	25	-1			
	458	57	30	189	59	-1			
	458	57	30	212	37	-1			
	457	57	30	218	62	-1			
	455	57	30	145	219	-1			
	454	57	30	146	215	-1			
	563	57	30	51	190	-1			
	563	57	30	54	196	-1			
	563	57	30	29	198	-1			
	563	57	30	29	194	-1			
	563	57	30	33	199	-1			
	563	57	30	40	228	-1			
	563	57	30	40	222	-1			
	563	57	30	45	223	-1			
	563	57	30	46	229	-1			
	563	57	30	33	153	-1			
	563	57	30	64	156	-1			
	562	57	30	43	226	-1			
	562	57	30	55	191	-1			
	562	57	30	32	195	-1			
	562	57	30	36	225	-1			
	562	57	30	26	195	-1			
	562	57	30	56	194	-1			
	562	57	30	68	153	-1			
	563	57	30	66	153	-1			
	562	57	30	67	159	-1			
	562	57	30	32	158	-1			
	563	57	30	30	153	-1			
	563	57	30	37	156	-1			
	562	57	30	35	149	-1			
	564	57	30	72	83	-1			
	564	57	30	77	81	-1			
	564	57	30	77	86	-1			
	565	57	30	75	83	-1			
	565	57	30	73	87	-1			
	565	57	30	27	48	-1			
	565	57	30	34	47	-1			
	565	57	30	31	52	-1			
	564	57	30	31	49	-1			
	564	57	30	29	45	-1			
	564	57	30	136	23	-1			
	564	57	30	138	18	-1			
	564	57	30	142	25	-1			
	565	57	30	140	22	-1			
	565	57	30	135	20	-1			
	565	57	30	142	17	-1			
	565	57	30	135	51	-1			
	565	57	30	139	47	-1			
	564	57	30	135	45	-1			
	564	57	30	138	51	-1			
	564	57	30	102	23	-1			
	564	57	30	103	19	-1			
	564	57	30	107	22	-1			
	565	57	30	105	25	-1			
	564	57	30	75	41	-1			
	564	57	30	115	41	-1			
	564	57	30	51	41	-1			
	564	57	30	81	25	-1			
	564	57	30	53	91	-1			
	564	57	30	34	94	-1			
	564	57	30	35	75	-1			
	564	57	30	73	110	-1			
	562	57	30	73	125	-1			
	562	57	30	65	140	-1			
	562	57	30	35	131	-1			
	564	57	30	106	106	-1			
	562	57	30	89	116	-1			
	563	57	30	28	216	-1			
	562	57	30	60	152	-1			
	562	57	30	58	173	-1			
	564	57	30	125	39	-1			
	565	57	30	92	34	-1			
	563	57	30	48	156	-1			
end									
// 닉시스 호수 보스존 입장 오브젝트 추가 (2016-09-06 박혜진)									
0									
//정령 닉시									
748	113	0	113	105	1	//정령 닉시			
end									
// 닉시스 호수 몬스터 추가 (2016-09-06 박혜진)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	속성
6									
743	113	0	15	21	16	22	-1	1	1
743	113	0	56	13	57	14	-1	1	1
743	113	0	16	20	17	21	-1	1	1
743	113	0	14	20	15	21	-1	1	1
744	113	0	14	22	15	23	-1	1	1
744	113	0	16	22	17	23	-1	1	1
744	113	0	17	21	18	22	-1	1	1
744	113	0	58	13	59	14	-1	1	1
744	113	0	57	14	58	15	-1	1	1
744	113	0	55	14	56	15	-1	1	1
743	113	0	55	12	56	13	-1	1	1
743	113	0	57	12	58	13	-1	1	1
743	113	0	33	12	34	13	-1	1	1
744	113	0	35	14	36	15	-1	1	1
744	113	0	80	12	81	13	-1	1	1
743	113	0	80	14	81	15	-1	1	1
743	113	0	18	46	19	47	-1	1	1
743	113	0	78	80	79	81	-1	1	1
744	113	0	97	64	98	65	-1	1	1
743	113	0	97	66	98	67	-1	1	1
743	113	0	19	85	20	86	-1	1	1
744	113	0	20	87	21	88	-1	1	1
744	113	30	28	26	29	27	-1	1	1
744	113	30	49	35	50	36	-1	1	1
744	113	30	37	91	38	92	-1	1	1
744	113	30	92	81	93	82	-1	1	1
743	113	30	79	31	80	32	-1	1	1
743	113	30	86	42	87	43	-1	1	1
743	113	30	63	51	64	52	-1	1	1
743	113	30	20	63	21	64	-1	1	1
743	113	30	54	25	55	26	-1	1	1
744	113	30	45	50	46	51	-1	1	1
744	113	30	61	69	62	70	-1	1	1
744	113	30	34	39	35	40	-1	1	1
743	113	0	144	11	145	12	-1	1	5
743	113	0	197	16	198	17	-1	1	5
743	113	0	196	15	197	16	-1	1	5
743	113	0	198	15	199	16	-1	1	5
743	113	0	145	10	146	11	-1	1	5
743	113	0	143	10	144	11	-1	1	5
744	113	0	146	11	147	12	-1	1	5
744	113	0	145	12	146	13	-1	1	5
744	113	0	143	12	144	13	-1	1	5
744	113	0	199	16	200	17	-1	1	5
744	113	0	198	17	199	18	-1	1	5
744	113	0	196	17	197	18	-1	1	5
744	113	0	176	12	177	13	-1	1	5
743	113	0	176	14	177	15	-1	1	5
743	113	0	120	12	121	13	-1	1	5
744	113	0	122	14	123	15	-1	1	5
744	113	0	97	17	98	18	-1	1	5
743	113	0	97	19	98	20	-1	1	5
743	113	0	188	39	189	40	-1	1	5
744	113	0	190	41	191	42	-1	1	5
743	113	0	168	28	169	29	-1	1	5
743	113	0	115	68	116	69	-1	1	5
743	113	30	183	29	184	30	-1	1	5
743	113	30	104	40	105	41	-1	1	5
744	113	30	102	48	103	49	-1	1	5
744	113	30	128	38	129	39	-1	1	5
744	113	30	135	64	136	65	-1	1	5
744	113	30	116	52	117	53	-1	1	5
743	113	30	116	26	117	27	-1	1	5
743	113	30	148	46	149	47	-1	1	5
743	113	30	191	25	192	26	-1	1	5
